pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,stability,magmom_pa,volume_pa,delta_e,energy_pa,bandgap
ZrSO,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,8.0,40.0,32.0,21.33333333333333,12.444444444444445,8.0,44.0,88.0,44.0,73.0,19.33333333333333,44.0,15.9994,91.224,75.22460000000001,46.42946666666666,29.863022222222224,15.9994,54.8,2128.0,2073.2,857.0533333333334,847.2977777777778,54.8,4.0,16.0,12.0,12.0,5.333333333333333,4.0,2.0,5.0,3.0,3.333333333333333,1.1111111111111112,2.0,66.0,175.0,109.0,115.33333333333331,39.77777777777778,66.0,1.33,3.44,2.11,2.45,0.7466666666666667,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,9.105,25.786875,16.681874999999998,19.362291666666668,6.838194444444444,9.105,0.0,2.202,2.202,0.734,0.9786666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,92.0,68.0,12.0,2.0,2.6666666666666665,0.6666666666666666,0.0,True,0.6714364484660806,0.1292905782075756,0.0251877633333,-0.000160716666667,13.8181,-2.66345359496,-8.29990382167,1.046
YTmO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,69.0,61.0,26.4,22.08,8.0,12.0,87.0,75.0,62.0,30.0,87.0,15.9994,168.93421,152.93481,61.167652,54.2019024,15.9994,54.8,1818.0,1763.2,756.28,841.7760000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,190.0,124.0,115.6,59.52,66.0,1.22,3.44,2.22,2.558,1.0584,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,13.0,13.0,2.6,4.16,0.0,3.0,15.0,12.0,7.2,3.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,9.0,8.0,3.2,2.3200000000000003,2.0,9.105,32.365,23.26,17.892000000000003,10.5444,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,2.0,2.4,0.2,2.6,True,0.7083205926780534,0.1688289077717348,1.08256693975,-0.00013368,15.3615,-2.78745264253,-7.68931888,1.077
Tl2MoO4,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,8.0,81.0,73.0,33.714285714285715,29.387755102040817,8.0,50.0,87.0,37.0,78.57142857142857,9.63265306122449,87.0,15.9994,204.3833,188.3839,81.24631428571429,74.56790204081632,15.9994,54.8,2896.0,2841.2,609.8857142857142,653.1755102040817,54.8,6.0,16.0,10.0,13.714285714285714,2.6122448979591835,16.0,2.0,6.0,4.0,3.571428571428572,1.7959183673469388,2.0,66.0,154.0,88.0,101.14285714285714,40.16326530612245,66.0,1.62,3.44,1.82,2.737142857142857,0.803265306122449,3.44,1.0,2.0,1.0,1.8571428571428568,0.2448979591836734,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,10.0,10.0,3.571428571428572,4.081632653061225,0.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,6.0,27.0,21.0,12.0,8.571428571428571,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836734,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,9.105,26.91,17.805,15.132857142857144,6.888979591836735,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.0,94.85714285714286,12.0,1.8571428571428568,2.571428571428572,3.571428571428572,4.0,True,0.5631214324667777,0.1222432819771105,-0.191933593572,0.000270264285714,19.3493,-1.7692255505,-6.57781209429,3.003
Er2WO6,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,8.0,74.0,66.0,28.666666666666668,27.55555555555556,8.0,35.0,87.0,52.0,71.44444444444444,20.740740740740744,87.0,15.9994,183.84,167.8406,68.26159999999999,69.68293333333332,15.9994,54.8,3695.0,3640.2,840.4222222222222,1047.4962962962964,54.8,3.0,16.0,13.0,12.0,5.333333333333333,16.0,2.0,6.0,4.0,3.333333333333333,1.7777777777777777,2.0,66.0,189.0,123.0,104.0,50.66666666666666,66.0,1.24,3.44,2.2,2.831111111111112,0.8118518518518517,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777777,4.0,0.0,4.0,4.0,0.4444444444444444,0.7901234567901234,0.0,0.0,14.0,14.0,4.222222222222222,5.62962962962963,0.0,6.0,20.0,14.0,9.333333333333334,4.444444444444445,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,0.0,6.0,6.0,0.6666666666666666,1.1851851851851851,0.0,0.0,2.0,2.0,0.4444444444444444,0.691358024691358,0.0,2.0,6.0,4.0,2.4444444444444446,0.7901234567901236,2.0,9.105,30.585,21.48,14.65,7.393333333333333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,76.55555555555556,86.07407407407408,12.0,2.0,2.6666666666666665,0.4444444444444444,4.222222222222222,True,0.7018027205701127,0.1293531634515823,0.0149648208333,-1.59777777778e-05,12.6349,-3.33434951197,-8.80397849361,3.578
HfSO,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,8.0,72.0,64.0,32.0,26.666666666666668,8.0,45.0,88.0,43.0,73.33333333333333,18.88888888888889,45.0,15.9994,178.49,162.4906,75.51813333333334,68.64791111111111,15.9994,54.8,2506.0,2451.2,983.0533333333334,1015.297777777778,54.8,4.0,16.0,12.0,12.0,5.333333333333333,4.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,66.0,175.0,109.0,115.33333333333331,39.77777777777778,66.0,1.3,3.44,2.14,2.44,0.7600000000000001,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,18.0,12.0,10.0,5.333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,9.105,25.786875,16.681874999999998,19.030625,6.6170833333333325,9.105,0.0,2.202,2.202,0.734,0.9786666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,92.0,68.0,12.0,2.0,2.6666666666666665,0.6666666666666666,4.666666666666667,True,0.6817442582266291,0.1318490107172205,0.00338288137135,8.60333333333e-05,15.1761,-2.8008932808,-8.90674231917,2.992
Li7RuO6,3,0.662401321106836,0.5887550428297939,0.5395136956137251,0.5213435812738831,0.5097931073016481,3.0,44.0,41.0,8.071428571428571,5.13265306122449,3.0,1.0,87.0,86.0,41.785714285714285,40.785714285714285,1.0,6.941,101.07,94.129,17.546671428571425,11.93190408163265,6.941,54.8,2607.0,2552.2,436.545,327.21000000000004,453.69,1.0,16.0,15.0,7.928571428571429,6.928571428571429,1.0,2.0,5.0,3.0,2.2142857142857144,0.3979591836734695,2.0,66.0,146.0,80.0,102.71428571428572,31.46938775510204,128.0,0.98,3.44,2.46,2.1214285714285714,1.1414285714285717,0.98,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,0.0,4.0,4.0,1.7142857142857142,1.959183673469388,0.0,0.0,7.0,7.0,0.5,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.642857142857143,2.642857142857143,1.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,2.0,2.0,0.8571428571428571,0.979591836734694,0.0,0.0,3.0,3.0,0.2142857142857142,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6428571428571428,0.6428571428571429,1.0,9.105,16.5933333333,7.488333333299998,13.163809523792857,3.478979591822448,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,133.5,104.14285714285714,229.0,1.4285714285714286,1.7142857142857142,0.5,0.0,False,0.7797297329475583,0.1879515175276505,-0.0376220500579,0.214328971429,8.8369,-1.85529547752,-5.39943872571,0.615
Mn2As2O7,3,0.6863485850246136,0.6461085146520509,0.636847546393112,0.6363918918735771,0.6363640977380328,8.0,33.0,25.0,15.636363636363637,9.71900826446281,8.0,52.0,87.0,35.0,80.0909090909091,10.21487603305785,87.0,15.9994,74.9216,58.9222,33.79228090909091,22.64548479338843,15.9994,54.8,1519.0,1464.2,509.2363636363637,578.3735537190082,54.8,7.0,16.0,9.0,14.181818181818182,2.611570247933884,16.0,2.0,4.0,2.0,2.727272727272727,0.9256198347107438,2.0,66.0,139.0,73.0,88.9090909090909,29.15702479338843,66.0,1.55,3.44,1.89,2.867272727272727,0.7289256198347107,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.090909090909091,1.1570247933884297,4.0,0.0,10.0,10.0,2.727272727272727,3.4710743801652897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,7.818181818181818,2.611570247933884,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.818181818181818,0.6611570247933884,2.0,0.0,5.0,5.0,0.9090909090909092,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.727272727272727,0.9256198347107438,2.0,9.105,22.175,13.07,11.73274294670909,3.7971843830148746,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,5.638557993727273e-05,9.226731262462808e-05,0.0,12.0,217.0,205.0,77.27272727272727,83.07438016528926,12.0,2.0,3.090909090909091,2.727272727272727,0.0,True,0.5905846039144353,0.1093587688089877,0.00079429090909,0.909094009091,12.6619,-1.80229863323,-6.78844893818,1.346
Y2WO6,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,8.0,74.0,66.0,22.22222222222222,18.962962962962965,8.0,12.0,87.0,75.0,66.33333333333333,27.55555555555556,87.0,15.9994,183.84,167.8406,50.84978888888889,46.46718518518518,15.9994,54.8,3695.0,3640.2,846.8666666666667,1056.0888888888887,54.8,3.0,16.0,13.0,12.0,5.333333333333333,16.0,2.0,6.0,4.0,3.111111111111111,1.4814814814814814,2.0,66.0,190.0,124.0,104.22222222222224,50.96296296296296,66.0,1.22,3.44,2.22,2.8266666666666667,0.8177777777777777,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777777,4.0,0.0,4.0,4.0,0.6666666666666666,0.8888888888888888,0.0,0.0,14.0,14.0,1.5555555555555556,2.765432098765432,0.0,3.0,20.0,17.0,6.888888888888889,2.9135802469135808,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,0.0,9.0,9.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.6666666666666665,2.0,9.105,32.365,23.26,15.045555555555556,7.92074074074074,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,76.55555555555556,86.07407407407408,12.0,2.0,2.6666666666666665,0.6666666666666666,1.5555555555555556,True,0.7083205926780534,0.1305215317695442,-0.0527736195754,0.000111608333333,12.9754,-3.29749844781,-9.18958967056,3.497
Na2Ti2O5,3,0.6382847385042254,0.5783142070438002,0.5578126955913372,0.5558152545684256,0.5555672053006344,8.0,22.0,14.0,11.77777777777778,4.5432098765432105,8.0,2.0,87.0,85.0,58.333333333333336,31.851851851851848,87.0,15.9994,47.867,31.8676,24.634504284444443,10.325553651358025,15.9994,54.8,1941.0,1886.2,544.1933333333333,620.802962962963,54.8,1.0,16.0,15.0,10.0,6.666666666666667,16.0,2.0,4.0,2.0,2.6666666666666665,0.7407407407407407,2.0,66.0,166.0,100.0,109.11111111111111,47.901234567901234,66.0,0.93,3.44,2.51,2.46,1.088888888888889,3.44,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,2.0,2.0,0.4444444444444444,0.691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.444444444444445,1.728395061728395,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,8.0,8.0,1.7777777777777777,2.765432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.111111111111111,2.17283950617284,2.0,9.105,29.2433333333,20.1383333333,15.265740740733332,6.845267489703704,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.0074074074e-06,7.789300411511112e-06,0.0,12.0,229.0,217.0,100.66666666666669,98.51851851851852,12.0,1.7777777777777777,2.2222222222222223,0.4444444444444444,0.0,True,0.792997622442975,0.1756759048249756,1.29707529033,0.2524785,11.9088,-1.57066120763,-6.06077236,0.0
Li7FeO6,3,0.662401321106836,0.5887550428297939,0.5395136956137251,0.5213435812738831,0.5097931073016481,3.0,26.0,23.0,6.785714285714286,3.7857142857142856,3.0,1.0,87.0,86.0,41.71428571428572,40.71428571428572,1.0,6.941,55.845,48.904,14.316314285714284,7.375314285714286,6.941,54.8,1811.0,1756.2,379.6878571428571,278.475306122449,453.69,1.0,16.0,15.0,7.928571428571429,6.928571428571429,1.0,2.0,4.0,2.0,2.142857142857143,0.2653061224489795,2.0,66.0,132.0,66.0,101.71428571428572,30.612244897959183,128.0,0.98,3.44,2.46,2.095,1.1528571428571426,0.98,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.7142857142857142,1.959183673469388,0.0,0.0,6.0,6.0,0.4285714285714285,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.642857142857143,2.642857142857143,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,0.8571428571428571,0.979591836734694,0.0,0.0,4.0,4.0,0.2857142857142857,0.5306122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6428571428571428,0.6428571428571429,1.0,9.105,16.5933333333,7.488333333299998,12.965238095221428,3.62809523807857,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.1507616285714285,0.279985881632653,0.0,12.0,229.0,217.0,136.0,106.28571428571428,229.0,1.5,1.7142857142857142,0.4285714285714285,0.0,False,0.7797297329475583,0.1875864461908241,0.0704412162457,0.214322764286,8.41677,-1.81889412812,-5.13882340929,1.028
Re2PbO8,3,0.7551476239016431,0.7315093629975883,0.7274191526747597,0.7272791179607141,0.7272727966985622,8.0,82.0,74.0,26.90909090909091,27.50413223140496,8.0,54.0,87.0,33.0,80.45454545454545,9.619834710743802,87.0,15.9994,207.2,191.2006,64.3281090909091,70.2963041322314,15.9994,54.8,3459.0,3404.2,723.3645454545454,994.7765289256196,54.8,7.0,16.0,9.0,14.181818181818182,2.644628099173554,16.0,2.0,6.0,4.0,3.090909090909091,1.586776859504132,2.0,66.0,151.0,85.0,88.72727272727273,33.057851239669425,66.0,1.9,3.44,1.54,3.059090909090909,0.5540495867768594,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.090909090909091,1.322314049586777,4.0,0.0,10.0,10.0,1.818181818181818,2.644628099173554,0.0,0.0,14.0,14.0,3.8181818181818175,5.553719008264463,0.0,6.0,28.0,22.0,10.727272727272728,6.876033057851239,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.818181818181818,0.6611570247933884,2.0,0.0,5.0,5.0,0.9090909090909092,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.727272727272727,1.0578512396694213,2.0,9.105,28.11,19.005,11.841818181818182,3.9808264462809912,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.45454545454545,76.29752066115702,12.0,2.0,3.090909090909091,1.818181818181818,3.8181818181818175,False,0.4472779356966061,0.0774183240037657,-0.164381292076,-6.1303030303e-06,15.0191,-1.855975297,-7.74106314273,3.423
LiCoO2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,3.0,27.0,24.0,11.5,7.75,8.0,1.0,87.0,86.0,58.25,28.75,87.0,6.941,58.933195,51.992195,24.46824875,17.232473125,15.9994,54.8,1768.0,1713.2,582.8225,592.58875,54.8,1.0,16.0,15.0,10.5,5.5,16.0,2.0,4.0,2.0,2.5,0.75,2.0,66.0,128.0,62.0,96.5,30.5,66.0,0.98,3.44,2.46,2.435,1.005,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.5,2.25,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,9.105,16.5933333333,7.488333333299998,11.262083333325,2.6656249999875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,12.0,229.0,217.0,111.75,99.75,12.0,1.75,2.0,1.75,0.0,True,0.7797297329475583,0.1658956956654119,0.09950256,0.4999989,8.12738,-1.54710091342,-5.5368854575,0.0
MnHO2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,1.0,25.0,24.0,10.5,7.25,8.0,52.0,92.0,40.0,79.5,13.75,87.0,1.00794,54.938045,53.930105000000005,21.98619625,16.475924374999998,15.9994,14.01,1519.0,1504.99,410.6525,554.1737499999999,54.8,1.0,16.0,15.0,10.0,6.0,16.0,1.0,4.0,3.0,2.25,0.875,2.0,31.0,139.0,108.0,75.5,31.75,66.0,1.55,3.44,1.89,2.6575,0.7825,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,2.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,6.615,10.4875862069,3.8725862069,8.828146551725,1.1065732758625,9.105,0.0,7.853,7.853,1.96325,2.944875,0.0,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.0001162952586206,0.0,12.0,217.0,205.0,108.75,96.75,12.0,1.75,2.0,1.25,0.0,False,0.5905846039144353,0.1199805721298354,0.002137281875,0.99979345625,8.67812,-1.70259448091,-6.54449420437,0.614
Na3MoN3,3,0.6226998490772391,0.5432789229659131,0.4925017207641211,0.4731966729796665,0.4593318728835943,7.0,42.0,35.0,13.714285714285714,8.081632653061224,7.0,2.0,82.0,80.0,43.142857142857146,35.26530612244898,2.0,14.0067,95.96,81.9533,29.56420112,18.970228251428573,14.0067,63.05,2896.0,2832.95,599.6800000000001,656.0914285714287,63.05,1.0,15.0,14.0,7.714285714285714,6.244897959183674,1.0,2.0,5.0,3.0,2.857142857142857,0.7346938775510203,2.0,71.0,166.0,95.0,123.57142857142856,45.06122448979592,71.0,0.93,3.04,2.11,2.01,0.9257142857142856,0.93,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,0.0,3.0,3.0,1.2857142857142858,1.469387755102041,0.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4285714285714284,2.0816326530612246,1.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,0.0,0.0,3.0,3.0,1.2857142857142858,1.469387755102041,0.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.571428571428572,1.346938775510204,1.0,14.76875,29.2433333333,14.4745833333,21.10374999998572,6.976785714269389,14.76875,0.0,6.437,6.437,2.758714285714286,3.1528163265306124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,214.0,17.142857142857142,194.0,1.4285714285714286,1.2857142857142858,0.7142857142857143,0.0,True,0.6714364484660806,0.1533823818930441,-0.283704616515,7.38321428571e-05,15.061,-0.527567458369,-6.07112720429,1.576
Sr(YS2)2,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,16.0,39.0,23.0,25.714285714285715,11.102040816326532,16.0,8.0,88.0,80.0,54.85714285714285,37.87755102040816,88.0,32.065,88.90585,56.84085,56.24167142857142,27.630481632653066,32.065,388.36,1799.0,1410.64,885.9200000000001,568.64,388.36,2.0,16.0,14.0,10.285714285714286,6.530612244897959,16.0,3.0,5.0,2.0,3.857142857142857,0.979591836734694,3.0,105.0,195.0,90.0,142.14285714285714,42.44897959183673,105.0,0.95,2.58,1.63,1.9585714285714289,0.710204081632653,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,9.0,9.0,2.571428571428572,3.673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.7142857142857135,3.020408163265306,2.0,25.786875,54.23,28.443125,31.72964285714286,6.791734693877552,25.786875,0.0,2.202,2.202,1.2582857142857142,1.078530612244898,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,127.57142857142856,65.79591836734694,70.0,2.0,2.2857142857142856,0.2857142857142857,0.0,True,0.4853277558267211,0.1008013842883397,-0.0354303857029,-0.000205510714286,24.6827,-2.29926637551,-6.58030730893,1.953
